Date,Open,High,Low,Close,Adj Close,Volume,company_name
2022-09-16,127.41999816894531,132.1199951171875,126.16999816894531,131.97999572753906,131.8815460205078,67075100,NVIDIA Corp
2022-09-19,130.1199951171875,134.6300048828125,130.10000610351562,133.82000732421875,133.72018432617188,56968500,NVIDIA Corp
2022-09-20,132.14999389648438,134.8300018310547,130.57000732421875,131.75999450683594,131.66171264648438,52481800,NVIDIA Corp
2022-09-21,132.1300048828125,140.30999755859375,131.10000610351562,132.61000061035156,132.5110626220703,80767900,NVIDIA Corp
2022-09-22,130.6999969482422,131.49000549316406,124.27999877929688,125.61000061035156,125.51628875732422,75916200,NVIDIA Corp
2022-09-23,124.19999694824219,126.11000061035156,122.56999969482422,125.16000366210938,125.06663513183594,66330900,NVIDIA Corp
2022-09-26,124.91000366210938,126.58999633789062,122.13999938964844,122.27999877929688,122.18877410888672,54734300,NVIDIA Corp
2022-09-27,125.06999969482422,127.36000061035156,122.58000183105469,124.12999725341797,124.03739166259766,55385400,NVIDIA Corp
2022-09-28,124.0999984741211,128.22999572753906,123.54000091552734,127.36000061035156,127.2649917602539,54241400,NVIDIA Corp
2022-09-29,124.4800033569336,125.0,119.45999908447266,122.19999694824219,122.10883331298828,53276300,NVIDIA Corp
2022-09-30,120.87000274658203,126.33000183105469,120.75,121.38999938964844,121.29944610595703,56563800,NVIDIA Corp
2022-10-03,123.47000122070312,126.77999877929688,121.05000305175781,125.12000274658203,125.02666473388672,54747800,NVIDIA Corp
2022-10-04,128.7899932861328,132.1999969482422,128.7899932861328,131.6699981689453,131.57176208496094,58418200,NVIDIA Corp
2022-10-05,129.11000061035156,133.2100067138672,126.20999908447266,132.08999633789062,131.99143981933594,50713100,NVIDIA Corp
2022-10-06,132.1999969482422,136.55999755859375,131.02999877929688,131.3000030517578,131.20204162597656,64415700,NVIDIA Corp
2022-10-07,125.05000305175781,126.69999694824219,120.22000122070312,120.76000213623047,120.66991424560547,67247800,NVIDIA Corp
2022-10-10,120.37000274658203,121.23999786376953,114.08000183105469,116.69999694824219,116.6129379272461,69869900,NVIDIA Corp
2022-10-11,115.61000061035156,118.45999908447266,112.83000183105469,115.86000061035156,115.77356719970703,66748200,NVIDIA Corp
2022-10-12,115.79000091552734,117.3499984741211,113.44999694824219,115.0,114.91419982910156,49259000,NVIDIA Corp
2022-10-13,109.70999908447266,120.77999877929688,108.12999725341797,119.5999984741211,119.51078033447266,85010300,NVIDIA Corp
2022-10-14,120.56999969482422,121.11000061035156,112.04000091552734,112.2699966430664,112.18624114990234,71343200,NVIDIA Corp
2022-10-17,115.18000030517578,119.4800033569336,115.16999816894531,118.87999725341797,118.79131317138672,58077400,NVIDIA Corp
2022-10-18,123.44000244140625,124.91999816894531,116.18000030517578,119.66999816894531,119.5807113647461,65936200,NVIDIA Corp
2022-10-19,118.79000091552734,123.5,118.33999633789062,120.51000213623047,120.42010498046875,52313100,NVIDIA Corp
2022-10-20,121.12999725341797,127.69000244140625,121.05000305175781,121.94000244140625,121.84902954101562,65239800,NVIDIA Corp
2022-10-21,120.9800033569336,124.9800033569336,118.87000274658203,124.66000366210938,124.56700134277344,60949400,NVIDIA Corp
2022-10-24,125.08000183105469,127.0999984741211,120.63999938964844,125.98999786376953,125.89600372314453,51745700,NVIDIA Corp
2022-10-25,126.94000244140625,133.0,126.63999938964844,132.61000061035156,132.5110626220703,50548200,NVIDIA Corp
2022-10-26,128.69000244140625,133.8800048828125,127.08000183105469,128.9600067138672,128.86378479003906,53295300,NVIDIA Corp
2022-10-27,136.3000030517578,138.3800048828125,131.22000122070312,131.75999450683594,131.66171264648438,58311300,NVIDIA Corp
2022-10-28,131.0399932861328,138.5,130.61000061035156,138.33999633789062,138.23678588867188,52104000,NVIDIA Corp
2022-10-31,137.77999877929688,138.3800048828125,132.97000122070312,134.97000122070312,134.8693084716797,48634100,NVIDIA Corp
2022-11-01,138.11000061035156,139.25,135.19000244140625,135.42999267578125,135.32896423339844,43281700,NVIDIA Corp
2022-11-02,138.5,142.10000610351562,132.11000061035156,132.19000244140625,132.0913848876953,67262800,NVIDIA Corp
2022-11-03,130.42999267578125,137.80999755859375,129.55999755859375,134.2100067138672,134.10989379882812,50006500,NVIDIA Corp
2022-11-04,139.86000061035156,142.2899932861328,136.97000122070312,141.55999755859375,141.4543914794922,61257600,NVIDIA Corp
2022-11-07,142.27999877929688,144.1199951171875,139.5399932861328,143.00999450683594,142.90328979492188,41006100,NVIDIA Corp
2022-11-08,148.00999450683594,148.91000366210938,142.16000366210938,146.02000427246094,145.91107177734375,59529200,NVIDIA Corp
2022-11-09,141.6199951171875,142.11000061035156,137.58999633789062,137.75999450683594,137.65721130371094,45441400,NVIDIA Corp
2022-11-10,148.0,157.72999572753906,145.47000122070312,157.5,157.38250732421875,70081900,NVIDIA Corp
2022-11-11,158.07000732421875,163.88999938964844,154.82000732421875,163.27000427246094,163.14822387695312,65548700,NVIDIA Corp
2022-11-14,162.17999267578125,165.39999389648438,159.22000122070312,162.9499969482422,162.8284149169922,52785200,NVIDIA Corp
2022-11-15,167.22000122070312,169.97999572753906,163.82000732421875,166.66000366210938,166.53567504882812,54587600,NVIDIA Corp
2022-11-16,161.6199951171875,163.6199951171875,158.72999572753906,159.10000610351562,158.9813232421875,64954700,NVIDIA Corp
2022-11-17,157.14999389648438,162.66000366210938,155.35000610351562,156.77000427246094,156.65306091308594,71089400,NVIDIA Corp
2022-11-18,159.66000366210938,160.02000427246094,151.1999969482422,154.08999633789062,153.9750213623047,49207200,NVIDIA Corp
2022-11-21,151.47000122070312,154.77000427246094,150.8000030517578,153.1699981689453,153.05572509765625,40473900,NVIDIA Corp
2022-11-22,153.27999877929688,160.5800018310547,151.22000122070312,160.3800048828125,160.26034545898438,47286600,NVIDIA Corp
2022-11-23,160.97999572753906,165.27000427246094,160.47999572753906,165.19000244140625,165.06674194335938,42724100,NVIDIA Corp
2022-11-25,163.17999267578125,164.8699951171875,161.72000122070312,162.6999969482422,162.57862854003906,16793400,NVIDIA Corp
2022-11-28,160.25999450683594,163.57000732421875,157.25,158.27000427246094,158.1519317626953,30374100,NVIDIA Corp
2022-11-29,158.27000427246094,159.32000732421875,155.1999969482422,156.38999938964844,156.2733154296875,29838400,NVIDIA Corp
2022-11-30,156.97000122070312,169.3000030517578,155.97000122070312,169.22999572753906,169.14700317382812,56529800,NVIDIA Corp
2022-12-01,169.99000549316406,172.64999389648438,166.35000610351562,171.35000610351562,171.26597595214844,47097700,NVIDIA Corp
2022-12-02,166.58999633789062,169.3300018310547,164.4499969482422,168.75999450683594,168.67723083496094,37138900,NVIDIA Corp
2022-12-05,166.7899932861328,169.9499969482422,164.72000122070312,166.10000610351562,166.01853942871094,35225500,NVIDIA Corp
2022-12-06,165.3000030517578,165.72999572753906,158.19000244140625,159.8699951171875,159.79159545898438,35269400,NVIDIA Corp
2022-12-07,157.72000122070312,161.86000061035156,156.6699981689453,161.1999969482422,161.12095642089844,37238800,NVIDIA Corp
2022-12-08,162.72999572753906,171.7899932861328,159.58999633789062,171.69000244140625,171.60580444335938,51545600,NVIDIA Corp
2022-12-09,171.60000610351562,175.8300018310547,169.75,170.00999450683594,169.92662048339844,46533800,NVIDIA Corp
2022-12-12,170.3699951171875,175.3800048828125,167.97000122070312,175.35000610351562,175.26400756835938,45732800,NVIDIA Corp
2022-12-13,185.30999755859375,187.89999389648438,177.11000061035156,180.72000122070312,180.63136291503906,65658900,NVIDIA Corp
2022-12-14,179.8699951171875,182.52000427246094,174.1999969482422,176.74000549316406,176.65333557128906,49688800,NVIDIA Corp
2022-12-15,171.4600067138672,173.1999969482422,167.0,169.52000427246094,169.43687438964844,47854200,NVIDIA Corp
2022-12-16,168.63999938964844,170.41000366210938,164.10000610351562,165.7100067138672,165.6287384033203,47823200,NVIDIA Corp
2022-12-19,165.72000122070312,166.08999633789062,161.4499969482422,162.5399932861328,162.46029663085938,35403900,NVIDIA Corp
2022-12-20,160.63999938964844,163.10000610351562,158.52000427246094,160.85000610351562,160.7711181640625,40326000,NVIDIA Corp
2022-12-21,161.13999938964844,166.27000427246094,161.02000427246094,165.00999450683594,164.92906188964844,32502500,NVIDIA Corp
2022-12-22,160.94000244140625,161.3800048828125,148.82000732421875,153.38999938964844,153.3147735595703,56504500,NVIDIA Corp
2022-12-23,151.9600067138672,153.38999938964844,148.8300018310547,152.05999755859375,151.9854278564453,34932600,NVIDIA Corp
2022-12-27,150.74000549316406,151.0,140.55999755859375,141.2100067138672,141.14076232910156,46490200,NVIDIA Corp
2022-12-28,139.27000427246094,142.6199951171875,138.83999633789062,140.36000061035156,140.29115295410156,35106600,NVIDIA Corp
2022-12-29,144.02000427246094,146.8300018310547,142.27000427246094,146.02999877929688,145.95838928222656,35492300,NVIDIA Corp
2022-12-30,143.33999633789062,146.2899932861328,142.3300018310547,146.13999938964844,146.06832885742188,31049000,NVIDIA Corp
2023-01-03,148.50999450683594,149.9600067138672,140.9600067138672,143.14999389648438,143.07977294921875,40127700,NVIDIA Corp
2023-01-04,145.6699981689453,148.52999877929688,142.41000366210938,147.49000549316406,147.4176788330078,43132400,NVIDIA Corp
2023-01-05,144.91000366210938,145.63999938964844,141.47999572753906,142.64999389648438,142.58004760742188,38916800,NVIDIA Corp
2023-01-06,144.74000549316406,150.10000610351562,140.33999633789062,148.58999633789062,148.51712036132812,40504400,NVIDIA Corp
2023-01-09,152.83999633789062,160.55999755859375,151.41000366210938,156.27999877929688,156.20335388183594,50423100,NVIDIA Corp
2023-01-10,155.07000732421875,159.6199951171875,154.72000122070312,159.08999633789062,159.01197814941406,38410100,NVIDIA Corp
2023-01-11,158.39999389648438,160.27999877929688,155.6300048828125,160.00999450683594,159.9315185546875,35328500,NVIDIA Corp
2023-01-12,161.0,166.3699951171875,154.9199981689453,165.11000061035156,165.02903747558594,55140900,NVIDIA Corp
2023-01-13,162.77999877929688,169.22000122070312,161.64999389648438,168.99000549316406,168.9071502685547,44728700,NVIDIA Corp
2023-01-17,168.99000549316406,177.27999877929688,168.99000549316406,177.02000427246094,176.93319702148438,51110200,NVIDIA Corp
2023-01-18,176.6699981689453,178.72999572753906,172.82000732421875,173.77000427246094,173.68479919433594,43962400,NVIDIA Corp
2023-01-19,170.36000061035156,171.97000122070312,167.30999755859375,167.64999389648438,167.56777954101562,45293200,NVIDIA Corp
2023-01-20,170.11000061035156,178.55999755859375,168.25,178.38999938964844,178.30250549316406,56496700,NVIDIA Corp
2023-01-23,180.63999938964844,192.4499969482422,178.17999267578125,191.92999267578125,191.8358612060547,65516300,NVIDIA Corp
2023-01-24,188.27000427246094,194.9499969482422,188.1999969482422,192.64999389648438,192.55552673339844,49620400,NVIDIA Corp
2023-01-25,189.1300048828125,193.6999969482422,185.8000030517578,193.22999572753906,193.13523864746094,44953700,NVIDIA Corp
2023-01-26,197.00999450683594,201.66000366210938,192.77999877929688,198.02000427246094,197.92288208007812,48953500,NVIDIA Corp
2023-01-27,194.6199951171875,206.27999877929688,194.0500030517578,203.64999389648438,203.5501251220703,54214200,NVIDIA Corp
2023-01-30,199.5,201.39999389648438,191.5,191.6199951171875,191.52603149414062,48861100,NVIDIA Corp
2023-01-31,191.6999969482422,196.8699951171875,189.5,195.3699951171875,195.27418518066406,49801700,NVIDIA Corp
2023-02-01,196.91000366210938,211.9199981689453,196.11000061035156,209.42999267578125,209.32730102539062,66047700,NVIDIA Corp
2023-02-02,210.0,219.49000549316406,207.0,217.08999633789062,216.98353576660156,56427600,NVIDIA Corp
2023-02-03,210.0,217.4499969482422,207.88999938964844,211.0,210.8965301513672,42936600,NVIDIA Corp
2023-02-06,208.05999755859375,215.6999969482422,207.86000061035156,210.88999938964844,210.78659057617188,45219700,NVIDIA Corp
2023-02-07,213.82000732421875,222.58999633789062,211.5,221.72999572753906,221.62124633789062,66415000,NVIDIA Corp
2023-02-08,223.8699951171875,228.77999877929688,220.0800018310547,222.0500030517578,221.94110107421875,55965100,NVIDIA Corp
2023-02-09,226.05999755859375,230.1999969482422,221.1999969482422,223.3699951171875,223.26043701171875,52387600,NVIDIA Corp
2023-02-10,216.89999389648438,220.77999877929688,208.11000061035156,212.64999389648438,212.5457000732422,55073700,NVIDIA Corp
2023-02-13,215.3800048828125,220.47999572753906,209.6199951171875,217.8800048828125,217.77316284179688,47491900,NVIDIA Corp
2023-02-14,215.77999877929688,230.49000549316406,213.66000366210938,229.7100067138672,229.59735107421875,67547400,NVIDIA Corp
2023-02-15,225.49000549316406,228.5500030517578,221.05999755859375,227.63999938964844,227.52835083007812,42057500,NVIDIA Corp
2023-02-16,221.3300018310547,225.5,219.27000427246094,220.02000427246094,219.912109375,41202600,NVIDIA Corp
2023-02-17,216.30999755859375,217.39999389648438,209.75,213.8800048828125,213.775146484375,46588800,NVIDIA Corp
2023-02-21,210.0,214.94000244140625,206.17999267578125,206.5500030517578,206.44869995117188,41001500,NVIDIA Corp
2023-02-22,207.07000732421875,211.0399932861328,204.2100067138672,207.5399932861328,207.43821716308594,51318400,NVIDIA Corp
2023-02-23,234.39999389648438,238.8800048828125,230.25,236.63999938964844,236.52395629882812,111799500,NVIDIA Corp
2023-02-24,232.25,234.74000549316406,229.47000122070312,232.86000061035156,232.7458038330078,58971600,NVIDIA Corp
2023-02-27,236.6999969482422,238.8000030517578,234.5399932861328,235.00999450683594,234.8947296142578,45299400,NVIDIA Corp
2023-02-28,233.72000122070312,238.25,232.05999755859375,232.16000366210938,232.04615783691406,45596300,NVIDIA Corp
2023-03-01,231.9199981689453,232.55999755859375,225.0800018310547,226.97999572753906,226.8686981201172,46002600,NVIDIA Corp
2023-03-02,224.8800048828125,233.8000030517578,224.32000732421875,233.13999938964844,233.02566528320312,38941500,NVIDIA Corp
2023-03-03,233.1999969482422,239.0,231.3000030517578,238.89999389648438,238.7828369140625,41239300,NVIDIA Corp
2023-03-06,238.91000366210938,242.47999572753906,234.8699951171875,235.5399932861328,235.42449951171875,43742900,NVIDIA Corp
2023-03-07,236.0,241.25,232.41000366210938,232.8800048828125,232.8053436279297,51515400,NVIDIA Corp
2023-03-08,234.8699951171875,242.0,234.24000549316406,241.80999755859375,241.7324676513672,51357300,NVIDIA Corp
2023-03-09,241.75,244.5399932861328,233.8300018310547,234.36000061035156,234.2848663330078,50125700,NVIDIA Corp
2023-03-10,234.08999633789062,236.27000427246094,227.25999450683594,229.64999389648438,229.57635498046875,47486600,NVIDIA Corp
2023-03-13,227.52000427246094,232.97999572753906,222.97000122070312,229.66000366210938,229.58636474609375,42189000,NVIDIA Corp
2023-03-14,234.9600067138672,242.19000244140625,234.60000610351562,240.6300048828125,240.55284118652344,47491000,NVIDIA Corp
2023-03-15,237.61000061035156,242.86000061035156,233.60000610351562,242.27999877929688,242.20230102539062,52448600,NVIDIA Corp
2023-03-16,240.27000427246094,255.8800048828125,238.94000244140625,255.41000366210938,255.32810974121094,58325300,NVIDIA Corp
2023-03-17,259.82000732421875,263.989990234375,256.67999267578125,257.25,257.16754150390625,84854700,NVIDIA Corp
2023-03-20,256.1499938964844,260.239990234375,251.3000030517578,259.0,258.9169616699219,43274700,NVIDIA Corp
2023-03-21,261.79998779296875,263.9200134277344,253.80999755859375,261.989990234375,261.9059753417969,54740800,NVIDIA Corp
2023-03-22,264.25,275.8900146484375,262.3699951171875,264.67999267578125,264.59515380859375,79729500,NVIDIA Corp
2023-03-23,271.1499938964844,274.989990234375,266.8999938964844,271.9100036621094,271.82281494140625,56488900,NVIDIA Corp
2023-03-24,270.30999755859375,271.6700134277344,263.54998779296875,267.7900085449219,267.7041320800781,45492000,NVIDIA Corp
2023-03-27,268.3699951171875,270.0,263.6499938964844,265.30999755859375,265.22491455078125,36102600,NVIDIA Corp
2023-03-28,264.4700012207031,265.1300048828125,258.5,264.1000061035156,264.01531982421875,35610400,NVIDIA Corp
2023-03-29,268.25,270.7799987792969,265.9700012207031,269.8399963378906,269.75347900390625,39369400,NVIDIA Corp
2023-03-30,272.2900085449219,274.989990234375,271.0199890136719,273.8299865722656,273.7421875,36451600,NVIDIA Corp
2023-03-31,271.3999938964844,278.3399963378906,271.04998779296875,277.7699890136719,277.680908203125,43393300,NVIDIA Corp
2023-04-03,275.0899963378906,280.0,273.3599853515625,279.6499938964844,279.5603332519531,39871600,NVIDIA Corp
2023-04-04,279.6600036621094,280.0,273.07000732421875,274.5299987792969,274.44195556640625,36859200,NVIDIA Corp
2023-04-05,268.2900085449219,269.9800109863281,263.95001220703125,268.80999755859375,268.72381591796875,51501500,NVIDIA Corp
2023-04-06,265.8399963378906,270.79998779296875,264.2699890136719,270.3699951171875,270.28326416015625,39765400,NVIDIA Corp
2023-04-10,268.2300109863281,276.2099914550781,266.69000244140625,275.7900085449219,275.70159912109375,39527900,NVIDIA Corp
2023-04-11,277.239990234375,277.8999938964844,271.260009765625,271.69000244140625,271.6028747558594,31437800,NVIDIA Corp
2023-04-12,273.70001220703125,274.67999267578125,264.4800109863281,264.95001220703125,264.8650817871094,44625900,NVIDIA Corp
2023-04-13,267.3399963378906,268.8699951171875,263.2900085449219,264.6300048828125,264.545166015625,35361500,NVIDIA Corp
2023-04-14,265.0400085449219,268.8299865722656,262.20001220703125,267.5799865722656,267.49420166015625,39566000,NVIDIA Corp
2023-04-17,265.6499938964844,270.05999755859375,264.3299865722656,270.0199890136719,269.9333801269531,32147100,NVIDIA Corp
2023-04-18,275.3299865722656,281.1000061035156,273.57000732421875,276.6700134277344,276.581298828125,60481200,NVIDIA Corp
2023-04-19,273.6099853515625,280.0,272.32000732421875,279.30999755859375,279.220458984375,35866000,NVIDIA Corp
2023-04-20,276.7099914550781,280.29998779296875,270.0,271.0400085449219,270.95306396484375,42771300,NVIDIA Corp
2023-04-21,269.5199890136719,271.8299865722656,267.2200012207031,271.19000244140625,271.10302734375,34510300,NVIDIA Corp
2023-04-24,270.1300048828125,273.6600036621094,266.7099914550781,270.4200134277344,270.3332824707031,33928200,NVIDIA Corp
2023-04-25,270.7799987792969,272.4700012207031,262.25,262.4100036621094,262.32586669921875,37852700,NVIDIA Corp
2023-04-26,270.0199890136719,273.29998779296875,267.04998779296875,269.55999755859375,269.47357177734375,40633700,NVIDIA Corp
2023-04-27,273.6300048828125,274.95001220703125,266.25,272.260009765625,272.1727294921875,37716100,NVIDIA Corp
2023-04-28,272.25,277.5799865722656,270.7099914550781,277.489990234375,277.4010314941406,29168700,NVIDIA Corp
2023-05-01,278.3999938964844,290.5799865722656,277.79998779296875,289.1000061035156,289.00732421875,57032900,NVIDIA Corp
2023-05-02,286.79998779296875,288.3599853515625,280.8299865722656,282.1000061035156,282.0095520019531,40273000,NVIDIA Corp
2023-05-03,278.3999938964844,283.6700134277344,274.7200012207031,278.0199890136719,277.93084716796875,38338700,NVIDIA Corp
2023-05-04,276.510009765625,278.5899963378906,272.3999938964844,275.6199951171875,275.5315856933594,32185000,NVIDIA Corp
2023-05-05,278.260009765625,287.54998779296875,277.30999755859375,286.79998779296875,286.7080383300781,36101400,NVIDIA Corp
2023-05-08,285.2200012207031,292.20001220703125,283.5,291.510009765625,291.4165344238281,34497900,NVIDIA Corp
2023-05-09,288.989990234375,289.7300109863281,284.5,285.7099914550781,285.6183776855469,31486900,NVIDIA Corp
2023-05-10,290.04998779296875,291.1300048828125,284.6099853515625,288.8500061035156,288.75738525390625,36935000,NVIDIA Corp
2023-05-11,288.9599914550781,289.5,282.4599914550781,285.7799987792969,285.6883850097656,32214900,NVIDIA Corp
2023-05-12,285.2900085449219,287.79998779296875,280.4599914550781,283.3999938964844,283.3091125488281,27402700,NVIDIA Corp
2023-05-15,285.0799865722656,289.69000244140625,281.5199890136719,289.5299987792969,289.4371643066406,29392600,NVIDIA Corp
2023-05-16,288.4100036621094,298.70001220703125,288.32000732421875,292.1300048828125,292.0363464355469,44940500,NVIDIA Corp
2023-05-17,295.8399963378906,301.989990234375,294.29998779296875,301.7799987792969,301.6832580566406,43253500,NVIDIA Corp
2023-05-18,304.1000061035156,318.2799987792969,303.20001220703125,316.7799987792969,316.6784362792969,74872500,NVIDIA Corp
2023-05-19,315.3599853515625,315.79998779296875,309.1600036621094,312.6400146484375,312.539794921875,47312400,NVIDIA Corp
2023-05-22,309.010009765625,315.20001220703125,306.79998779296875,311.760009765625,311.6600646972656,37200000,NVIDIA Corp
2023-05-23,310.0,312.8800048828125,306.30999755859375,306.8800048828125,306.7815856933594,35625300,NVIDIA Corp
2023-05-24,302.1000061035156,306.07000732421875,298.05999755859375,305.3800048828125,305.2821044921875,72141900,NVIDIA Corp
2023-05-25,385.2300109863281,394.79998779296875,366.3500061035156,379.79998779296875,379.6781921386719,154391100,NVIDIA Corp
2023-05-26,378.8999938964844,391.70001220703125,375.5,389.4599914550781,389.3350830078125,71439700,NVIDIA Corp
2023-05-30,405.95001220703125,419.3800048828125,399.489990234375,401.1099853515625,400.98138427734375,92340100,NVIDIA Corp
2023-05-31,394.8800048828125,402.95001220703125,378.2200012207031,378.3399963378906,378.21868896484375,100258000,NVIDIA Corp
2023-06-01,384.8900146484375,400.5,383.3999938964844,397.70001220703125,397.5725402832031,63587300,NVIDIA Corp
2023-06-02,400.9700012207031,405.0,390.5799865722656,393.2699890136719,393.1439208984375,48165500,NVIDIA Corp
2023-06-05,389.0899963378906,395.6499938964844,387.07000732421875,391.7099914550781,391.58441162109375,39609400,NVIDIA Corp
2023-06-06,388.29998779296875,391.6000061035156,381.4800109863281,386.5400085449219,386.41607666015625,38872900,NVIDIA Corp
2023-06-07,389.1499938964844,394.989990234375,373.55999755859375,374.75,374.6686096191406,51199800,NVIDIA Corp
2023-06-08,377.239990234375,388.6400146484375,375.04998779296875,385.1000061035156,385.0163879394531,41777200,NVIDIA Corp
2023-06-09,390.3699951171875,397.1099853515625,385.6700134277344,387.70001220703125,387.6158142089844,42722000,NVIDIA Corp
2023-06-12,392.0,395.29998779296875,386.17999267578125,394.82000732421875,394.7342529296875,38870100,NVIDIA Corp
2023-06-13,401.8599853515625,411.010009765625,397.3999938964844,410.2200012207031,410.1308898925781,61320800,NVIDIA Corp
2023-06-14,408.239990234375,430.0,405.5199890136719,429.9700012207031,429.8765869140625,74046500,NVIDIA Corp
2023-06-15,426.0199890136719,432.8900146484375,421.4700012207031,426.5299987792969,426.4373474121094,56862200,NVIDIA Corp
2023-06-16,434.5,437.2099914550781,426.6099853515625,426.9200134277344,426.8273010253906,65475500,NVIDIA Corp
2023-06-20,429.9800109863281,439.8999938964844,426.739990234375,438.0799865722656,437.98486328125,45115300,NVIDIA Corp
2023-06-21,435.010009765625,436.1499938964844,420.79998779296875,430.45001220703125,430.35650634765625,55160300,NVIDIA Corp
2023-06-22,422.5299987792969,434.260009765625,422.3399963378906,430.25,430.1565856933594,41773700,NVIDIA Corp
2023-06-23,424.6400146484375,428.0899963378906,420.1499938964844,422.0899963378906,421.9983215332031,35632300,NVIDIA Corp
2023-06-26,424.6099853515625,427.6400146484375,401.0,406.32000732421875,406.23175048828125,59432200,NVIDIA Corp
2023-06-27,407.989990234375,419.3999938964844,404.4800109863281,418.760009765625,418.6690673828125,46217500,NVIDIA Corp
2023-06-28,406.6000061035156,418.45001220703125,405.17999267578125,411.1700134277344,411.0807189941406,58263900,NVIDIA Corp
2023-06-29,415.5799865722656,416.0,406.0,408.2200012207031,408.13134765625,38051400,NVIDIA Corp
2023-06-30,416.79998779296875,425.5,415.010009765625,423.0199890136719,422.9281005859375,50053400,NVIDIA Corp
2023-07-03,425.1700134277344,428.9800109863281,422.0199890136719,424.1300048828125,424.0378723144531,19820900,NVIDIA Corp
2023-07-05,421.3500061035156,431.7699890136719,420.8500061035156,423.1700134277344,423.078125,32361800,NVIDIA Corp
2023-07-06,418.44000244140625,421.7900085449219,413.4599914550781,421.0299987792969,420.9385681152344,30358200,NVIDIA Corp
2023-07-07,423.2200012207031,432.1400146484375,421.79998779296875,425.0299987792969,424.9377136230469,35525300,NVIDIA Corp
2023-07-10,426.57000732421875,428.1099853515625,416.489990234375,421.79998779296875,421.7083740234375,35390800,NVIDIA Corp
2023-07-11,424.80999755859375,427.5799865722656,420.6700134277344,424.04998779296875,423.9578857421875,29824400,NVIDIA Corp
2023-07-12,430.3299865722656,439.3500061035156,427.7699890136719,439.0199890136719,438.92462158203125,48127700,NVIDIA Corp
2023-07-13,445.17999267578125,461.54998779296875,444.9200134277344,459.7699890136719,459.6701354980469,47820400,NVIDIA Corp
2023-07-14,465.8299865722656,480.8800048828125,450.6000061035156,454.69000244140625,454.59124755859375,77066400,NVIDIA Corp
2023-07-17,462.8900146484375,464.9599914550781,452.6199951171875,464.6099853515625,464.50909423828125,51048800,NVIDIA Corp
2023-07-18,467.010009765625,478.9599914550781,457.3399963378906,474.94000244140625,474.83685302734375,57019000,NVIDIA Corp
2023-07-19,474.6400146484375,478.17999267578125,467.4200134277344,470.7699890136719,470.667724609375,42750200,NVIDIA Corp
2023-07-20,465.07000732421875,470.8699951171875,450.6199951171875,455.20001220703125,455.10113525390625,53786500,NVIDIA Corp
2023-07-21,457.8800048828125,458.6600036621094,441.0,443.0899963378906,442.9937744140625,96283200,NVIDIA Corp
2023-07-24,447.30999755859375,451.0899963378906,440.3999938964844,446.1199951171875,446.0231018066406,38251600,NVIDIA Corp
2023-07-25,449.4100036621094,461.8299865722656,449.2300109863281,456.7900085449219,456.6907958984375,34808100,NVIDIA Corp
2023-07-26,460.2099914550781,460.5299987792969,446.29998779296875,454.5199890136719,454.4212646484375,36423700,NVIDIA Corp
2023-07-27,465.19000244140625,473.95001220703125,457.5,459.0,458.90032958984375,45597600,NVIDIA Corp
2023-07-28,466.67999267578125,470.2699890136719,463.80999755859375,467.5,467.3984375,33119400,NVIDIA Corp
2023-07-31,467.5400085449219,471.29998779296875,465.05999755859375,467.2900085449219,467.18853759765625,25105500,NVIDIA Corp
2023-08-01,464.6000061035156,469.0,460.2699890136719,465.07000732421875,464.968994140625,23785800,NVIDIA Corp
2023-08-02,458.30999755859375,458.3999938964844,433.8699951171875,442.69000244140625,442.5938720703125,53014200,NVIDIA Corp
2023-08-03,438.0,451.17999267578125,438.0,445.1499938964844,445.0533142089844,32417600,NVIDIA Corp
2023-08-04,449.8500061035156,456.4200134277344,443.92999267578125,446.79998779296875,446.70294189453125,36225800,NVIDIA Corp
2023-08-07,451.1099853515625,455.3999938964844,445.6300048828125,454.1700134277344,454.0713806152344,32215400,NVIDIA Corp
2023-08-08,448.5299987792969,452.4200134277344,440.55999755859375,446.6400146484375,446.5429992675781,35384300,NVIDIA Corp
2023-08-09,442.739990234375,443.1199951171875,421.3399963378906,425.5400085449219,425.44757080078125,58644900,NVIDIA Corp
2023-08-10,421.6000061035156,435.739990234375,418.3500061035156,423.8800048828125,423.7879638671875,49270500,NVIDIA Corp
2023-08-11,417.510009765625,420.17999267578125,406.3900146484375,408.54998779296875,408.46124267578125,53200900,NVIDIA Corp
2023-08-14,404.8599853515625,438.0,403.1099853515625,437.5299987792969,437.43499755859375,69028600,NVIDIA Corp
2023-08-15,445.6000061035156,452.67999267578125,437.1000061035156,439.3999938964844,439.3045654296875,67651200,NVIDIA Corp
2023-08-16,445.20001220703125,446.75,434.05999755859375,434.8599853515625,434.7655334472656,52745100,NVIDIA Corp
2023-08-17,439.70001220703125,440.6199951171875,430.010009765625,433.44000244140625,433.3458557128906,45239500,NVIDIA Corp
2023-08-18,426.3500061035156,435.7799987792969,416.6000061035156,432.989990234375,432.8959655761719,58262200,NVIDIA Corp
2023-08-21,444.94000244140625,470.6499938964844,442.2200012207031,469.6700134277344,469.5679931640625,69257300,NVIDIA Corp
2023-08-22,481.3500061035156,481.8699951171875,453.3299865722656,456.67999267578125,456.580810546875,75720700,NVIDIA Corp
